category_id,category,month,rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
1,燃油车,2026-06,1,6004,星越L,Monjaro,15220,13.97-17.97万,https://www.autohome.com.cn/6004/#pvareaid=6861512,./images/by_series/6004_faa596e7.png,https://www.autohome.com.cn/6004/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-06,2,6814,博越L,Boyue L,14970,9.99-12.99万,https://www.autohome.com.cn/6814/#pvareaid=6861512,./images/by_series/6814_232d3619.png,https://www.autohome.com.cn/6814/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-06,3,5179,长安CS75PLUS,CS75 Plus,11682,10.89-14.39万,https://www.autohome.com.cn/5179/#pvareaid=6861512,./images/by_series/5179_a9881cf4.png,https://www.autohome.com.cn/5179/#pvareaid=6861512,长安,長安
1,燃油车,2026-06,4,4701,缤越,Coolray,11310,6.68-9.78万,https://www.autohome.com.cn/4701/#pvareaid=6861512,./images/by_series/4701_02971080.png,https://www.autohome.com.cn/4701/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-06,5,4693,瑞虎8,Tiggo 8,9835,9.99-12.99万,https://www.autohome.com.cn/4693/#pvareaid=6861512,./images/by_series/4693_5ef737a0.png,https://www.autohome.com.cn/4693/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-06,6,5273,星瑞,Preface,9542,9.87-14.67万,https://www.autohome.com.cn/5273/#pvareaid=6861512,./images/by_series/5273_199554b9.png,https://www.autohome.com.cn/5273/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-06,7,5771,北京越野BJ30,BAIC BJ30,8030,9.99-13.99万,https://www.autohome.com.cn/5771/#pvareaid=6861512,./images/by_series/5771_78603b4f.png,https://www.autohome.com.cn/5771/#pvareaid=6861512,北京越野,北京越野
1,燃油车,2026-06,8,7552,长安X5 PLUS,X5 Plus,7923,6.99-10.39万,https://www.autohome.com.cn/7552/#pvareaid=6861512,./images/by_series/7552_cee67d18.png,https://www.autohome.com.cn/7552/#pvareaid=6861512,长安,長安
1,燃油车,2026-06,9,2429,逸动,Eado,7912,7.29-9.99万,https://www.autohome.com.cn/2429/#pvareaid=6861512,./images/by_series/2429_4fdfc92f.png,https://www.autohome.com.cn/2429/#pvareaid=6861512,长安,長安
1,燃油车,2026-06,10,3556,帝豪,Geely Emgrand,7143,6.29-9.79万,https://www.autohome.com.cn/3556/#pvareaid=6861512,./images/by_series/3556_5bf02951.png,https://www.autohome.com.cn/3556/#pvareaid=6861512,吉利汽车,Geely（吉利）
1,燃油车,2026-06,11,6664,艾瑞泽8,Arrizo 8,7127,9.99-14.89万,https://www.autohome.com.cn/6664/#pvareaid=6861512,./images/by_series/6664_18fbc799.png,https://www.autohome.com.cn/6664/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-06,12,5770,哈弗大狗,Big Dog,6882,12.39-14.99万,https://www.autohome.com.cn/5770/#pvareaid=6861512,./images/by_series/5770_5adc7a2b.png,https://www.autohome.com.cn/5770/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-06,13,4410,红旗H5,H5,6456,15.98-21.58万,https://www.autohome.com.cn/4410/#pvareaid=6861512,./images/by_series/4410_30103952.png,https://www.autohome.com.cn/4410/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-06,14,4174,传祺M8,Trumpchi M8,6075,18.98-23.98万,https://www.autohome.com.cn/4174/#pvareaid=6861512,./images/by_series/4174_f458b2a2.png,https://www.autohome.com.cn/4174/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-06,15,6606,捷途旅行者,Jetour Traveller,5016,13.99-23.99万,https://www.autohome.com.cn/6606/#pvareaid=6861512,./images/by_series/6606_b5af936b.png,https://www.autohome.com.cn/6606/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-06,16,7072,瑞虎9,Tiggo 9,3852,14.79-20.39万,https://www.autohome.com.cn/7072/#pvareaid=6861512,./images/by_series/7072_a6af04ef.png,https://www.autohome.com.cn/7072/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-06,17,5048,红旗HS5,HS5,3474,18.38-24.98万,https://www.autohome.com.cn/5048/#pvareaid=6861512,./images/by_series/5048_e233179b.png,https://www.autohome.com.cn/5048/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-06,18,5174,五菱宏光V,Wuling Hongguang V,3018,4.46-5.28万,https://www.autohome.com.cn/5174/#pvareaid=6861512,./images/by_series/5174_064f063e.png,https://www.autohome.com.cn/5174/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-06,19,5810,坦克300,Tank 300,2981,19.98-23.48万,https://www.autohome.com.cn/5810/#pvareaid=6861512,./images/by_series/5810_fd03fc78.png,https://www.autohome.com.cn/5810/#pvareaid=6861512,坦克,坦克
1,燃油车,2026-06,20,7828,捷途自由者,Jetour Freeer,2958,11.49-15.49万,https://www.autohome.com.cn/7828/#pvareaid=6861512,./images/by_series/7828_5b798407.png,https://www.autohome.com.cn/7828/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-06,21,4402,领克03,Lynk & Co 03,2816,12.18-42.03万,https://www.autohome.com.cn/4402/#pvareaid=6861512,./images/by_series/4402_18371ba7.png,https://www.autohome.com.cn/4402/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-06,22,5498,长安CS55PLUS,CS55 PLUS,2647,9.29-11.39万,https://www.autohome.com.cn/5498/#pvareaid=6861512,./images/by_series/5498_fdc320b1.png,https://www.autohome.com.cn/5498/#pvareaid=6861512,长安,長安
1,燃油车,2026-06,23,4683,捷途X70,X70,2554,9.99-14.99万,https://www.autohome.com.cn/4683/#pvareaid=6861512,./images/by_series/4683_34bc4ceb.png,https://www.autohome.com.cn/4683/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-06,24,2123,哈弗H6,Haval H6,2310,9.89-14.39万,https://www.autohome.com.cn/2123/#pvareaid=6861512,./images/by_series/2123_8e0c12d8.png,https://www.autohome.com.cn/2123/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-06,25,2139,五菱宏光,Wuling Hongguang,2215,4.60-6.09万,https://www.autohome.com.cn/2139/#pvareaid=6861512,./images/by_series/2139_3d9636e9.png,https://www.autohome.com.cn/2139/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-06,26,4662,传祺M6,Trumpchi M6,2047,9.98-13.28万,https://www.autohome.com.cn/4662/#pvareaid=6861512,./images/by_series/4662_ec6d5ce3.png,https://www.autohome.com.cn/4662/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-06,27,3766,瑞虎7,瑞虎7,1994,7.49-9.79万,https://www.autohome.com.cn/3766/#pvareaid=6861512,./images/by_series/3766_87dd7a34.png,https://www.autohome.com.cn/3766/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-06,28,4094,传祺GS8,Trumpchi GS8,1882,15.98-20.58万,https://www.autohome.com.cn/4094/#pvareaid=6861512,./images/by_series/4094_7877350d.png,https://www.autohome.com.cn/4094/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-06,29,4531,瑞虎5x,Tiggo 5x,1863,5.99-9.99万,https://www.autohome.com.cn/4531/#pvareaid=6861512,./images/by_series/4531_290b8965.png,https://www.autohome.com.cn/4531/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-06,30,8188,星光730,Xingguang 730,1834,7.30-9.18万,https://www.autohome.com.cn/8188/#pvareaid=6861512,./images/by_series/8188_64c668e3.png,https://www.autohome.com.cn/8188/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-06,31,3495,传祺GS3,GS3,1817,7.98-9.98万,https://www.autohome.com.cn/3495/#pvareaid=6861512,./images/by_series/3495_649cdfaf.png,https://www.autohome.com.cn/3495/#pvareaid=6861512,广汽传祺,広汽伝祺
1,燃油车,2026-06,32,8217,星光560,Xingguang 560,1782,6.28-7.58万,https://www.autohome.com.cn/8217/#pvareaid=6861512,./images/by_series/8217_83bd75e5.png,https://www.autohome.com.cn/8217/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-06,33,623,北京越野BJ40,BAIC BJ40,1762,14.58-22.98万,https://www.autohome.com.cn/623/#pvareaid=6861512,./images/by_series/623_d7eba709.png,https://www.autohome.com.cn/623/#pvareaid=6861512,北京越野,北京越野
1,燃油车,2026-06,34,5555,领克06,Lynk & Co 06,1732,11.76-12.96万,https://www.autohome.com.cn/5555/#pvareaid=6861512,./images/by_series/5555_3d9f0a8f.png,https://www.autohome.com.cn/5555/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-06,35,8512,荣威i6,栄威i6,1408,7.49-8.49万,https://www.autohome.com.cn/8512/#pvareaid=6861512,./images/by_series/8512_3c1f3ee2.png,https://www.autohome.com.cn/8512/#pvareaid=6861512,荣威,Roewe（栄威）
1,燃油车,2026-06,36,8543,欧拉5,欧拉5,1396,7.98-9.98万,https://www.autohome.com.cn/8543/#pvareaid=6861512,./images/by_series/8543_29de9af7.png,https://www.autohome.com.cn/8543/#pvareaid=6861512,欧拉,欧拉
1,燃油车,2026-06,37,6335,长安UNI-V,Changan UNI-V,1268,10.29-13.99万,https://www.autohome.com.cn/6335/#pvareaid=6861512,./images/by_series/6335_f3df7e19.png,https://www.autohome.com.cn/6335/#pvareaid=6861512,长安,長安
1,燃油车,2026-06,38,532,MG5,MG5,1265,6.79-9.89万,https://www.autohome.com.cn/532/#pvareaid=6861512,./images/by_series/532_5e69c5c8.png,https://www.autohome.com.cn/532/#pvareaid=6861512,名爵,MG（名爵）
1,燃油车,2026-06,39,3405,艾瑞泽5,艾瑞泽5,1022,5.99-6.99万,https://www.autohome.com.cn/3405/#pvareaid=6861512,./images/by_series/3405_3780813c.png,https://www.autohome.com.cn/3405/#pvareaid=6861512,奇瑞,Chery（奇瑞）
1,燃油车,2026-06,40,7746,哈弗猛龙燃油,Haval Raptor (Fuel),939,15.69-16.69万,https://www.autohome.com.cn/7746/#pvareaid=6861512,./images/by_series/7746_2289d346.png,https://www.autohome.com.cn/7746/#pvareaid=6861512,哈弗,Haval（哈弗）
1,燃油车,2026-06,41,2540,菱智,菱智,932,5.99-9.99万,https://www.autohome.com.cn/2540/#pvareaid=6861512,./images/by_series/2540_19c77ba4.png,https://www.autohome.com.cn/2540/#pvareaid=6861512,东风风行,東風風行
1,燃油车,2026-06,42,6144,领克09,领克09,882,23.88-26.58万,https://www.autohome.com.cn/6144/#pvareaid=6861512,./images/by_series/6144_1bdb9e09.png,https://www.autohome.com.cn/6144/#pvareaid=6861512,领克,Lynk & Co
1,燃油车,2026-06,43,2451,五菱荣光,Wuling Rongguang,861,5.10-5.76万,https://www.autohome.com.cn/2451/#pvareaid=6861512,./images/by_series/2451_9ddbe75e.png,https://www.autohome.com.cn/2451/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-06,44,6460,红旗H6,紅旗H6,855,17.98-23.98万,https://www.autohome.com.cn/6460/#pvareaid=6861512,./images/by_series/6460_c8c30e10.png,https://www.autohome.com.cn/6460/#pvareaid=6861512,红旗,紅旗
1,燃油车,2026-06,45,7840,金海狮,金海獅,803,6.09-10.59万,https://www.autohome.com.cn/7840/#pvareaid=6861512,./images/by_series/7840_7ba0e9db.png,https://www.autohome.com.cn/7840/#pvareaid=6861512,鑫源汽车,鑫源汽车
1,燃油车,2026-06,46,6291,捷途大圣,Jetour Dasheng,780,6.99-13.68万,https://www.autohome.com.cn/6291/#pvareaid=6861512,./images/by_series/6291_40a9f80d.png,https://www.autohome.com.cn/6291/#pvareaid=6861512,捷途,Jetour（捷途）
1,燃油车,2026-06,47,2456,五菱之光,五菱之光,766,3.51-3.79万,https://www.autohome.com.cn/2456/#pvareaid=6861512,./images/by_series/2456_1c9a542b.png,https://www.autohome.com.cn/2456/#pvareaid=6861512,五菱汽车,Wuling（五菱）
1,燃油车,2026-06,48,7798,212 T01,212 T01,746,13.99-21.99万,https://www.autohome.com.cn/7798/#pvareaid=6861512,./images/by_series/7798_a20c587c.png,https://www.autohome.com.cn/7798/#pvareaid=6861512,212,212
1,燃油车,2026-06,49,5103,奕炫,奕炫,691,6.49-11.18万,https://www.autohome.com.cn/5103/#pvareaid=6861512,./images/by_series/5103_8929e6f8.png,https://www.autohome.com.cn/5103/#pvareaid=6861512,东风风神,東風風神
1,燃油车,2026-06,50,4813,吉利ICON,吉利ICON,687,8.98-9.58万,https://www.autohome.com.cn/4813/#pvareaid=6861512,./images/by_series/4813_4c98055e.png,https://www.autohome.com.cn/4813/#pvareaid=6861512,吉利汽车,Geely（吉利）
456,新能源,2026-06,1,7806,星愿,Geely Xingyuan,33359,6.48-9.48万,https://www.autohome.com.cn/7806/#pvareaid=6861512,./images/by_series/7806_8b6617d4.png,https://www.autohome.com.cn/7806/#pvareaid=6861512,吉利银河,Geely Galaxy（吉利銀河）
456,新能源,2026-06,2,8433,零跑A10,Leapmotor A10,24865,6.58-8.68万,https://www.autohome.com.cn/8433/#pvareaid=6861512,./images/by_series/8433_1b68dcfe.png,https://www.autohome.com.cn/8433/#pvareaid=6861512,零跑汽车,Leapmotor
456,新能源,2026-06,3,8183,理想i6,Li Xiang i6,21453,24.98-26.98万,https://www.autohome.com.cn/8183/#pvareaid=6861512,./images/by_series/8183_54dc76da.png,https://www.autohome.com.cn/8183/#pvareaid=6861512,理想汽车,Li Auto
